"","cell_id","MDS1","MDS2","MDS3"
"92","X99",0.0467169071831275,0.0643324250757488,0.0206411389189677
"93","X100",0.0464550409110488,0.0853640158596672,0.0277081902562687
"94","X101",0.0296534951500786,0.0327581462036215,0.0127301008065222
"95","X102",0.0330268498006364,0.0406518177685239,0.0172835748557862
"96","X103",0.0509564965716183,0.0420500217218368,0.0527435127027857
"97","X104",0.0646158397418762,0.0774627658348143,0.124034290257497
"98","X105",-0.0304959358567429,0.320378195662763,-0.194752480080347
"99","X106",-0.0357110312756734,0.375117436375478,-0.194638195123653
"100","X107",-0.0175301701891534,0.374985512463726,-0.139728011381351
"101","X108",-0.0171896594762215,0.414370665021179,-0.149216719770681
"102","X109",-0.0503216960478403,0.391171360593813,-0.0977202456982494
"103","X110",-0.0520327737342668,0.380152324698229,-0.0768475052057854
"104","X111",-0.0441258562269576,0.38775747926496,-0.0735719986466165
"105","X112",-0.130894074412552,0.262475646365203,-0.0876561734612992
"106","X113",-0.129938105243552,0.275799382705127,-0.0702811683342593
"107","X114",-0.127427403301608,0.288310482697116,-0.068447144610511
"108","X115",0.363218180132182,0.143194878489565,-0.0108746796756757
"109","X116",0.268413445692482,0.0842960764344676,0.0774199974851532
"110","X117",0.274613958244514,0.124115649873422,0.0354133482225343
"111","X118",0.277892997855932,0.135564446600686,0.018952563422273
"112","X119",0.284670769820221,0.124678685804839,0.0302048326353151
"113","X120",0.283029101792783,0.108361030894861,0.0202582961808143
"114","X121",0.0730329095386925,0.0768037903963035,0.119223153382507
"115","X122",0.0440588053948295,0.0723132782090509,0.0203056950723156
"116","X123",0.0359078697357034,0.0662951971846327,0.00997606348192737
"117","X124",0.0348428326531094,0.057002993114864,0.0113990793161468
"118","X125",0.0348428326531094,0.057002993114864,0.0113990793161467
"119","X126",0.0289674172623655,0.0595840543951629,0.0101992508095873
"120","X127",0.0271722402848331,0.0585817636205814,0.00554865558191753
"121","X128",0.0307713528758808,0.0571745099494802,0.0100919810089004
"122","X129",0.0471714892647327,0.0832069499224153,0.0226988902603341
"123","X130",0.0648662459543524,0.0969861901914708,0.11709509825159
"124","X131",0.0648662370892207,0.0969861635912276,0.117095135174015
"125","X132",0.0726730258921374,0.0861075321585934,0.109229392041453
"126","X133",0.0595848320594684,0.0865330130484426,0.0999020533318852
"127","X134",0.0465348051436507,0.085310505650097,0.0285170840469482
"128","X135",0.0294567940469804,0.0323682505437891,0.0117932180786877
"129","X136",0.0514180689011896,0.0344294286541628,0.0515826742014713
"130","X137",0.0536349093994537,0.0748377994612331,0.0924252388239083
"131","X138",0.0580957531145884,0.0775461767921772,0.114873117759897
"132","X139",0.0686861338896335,0.0930022278310896,0.155035783216613
"133","X140",-0.0280274746746135,0.316702482485059,-0.177031971029648
"134","X141",-0.0262780115273061,0.365350935458173,-0.219212233476314
"135","X142",-0.0110244583983713,0.411294635191049,-0.210730948375923
"136","X143",-0.021343932604803,0.412643592470733,-0.199637633960631
"137","X144",-0.0531478515932462,0.380479796330294,-0.0987496816519174
"138","X145",-0.052442316501641,0.380129340745843,-0.0831100965094575
"139","X146",-0.0492245253714821,0.383243019078362,-0.063295968927153
"140","X147",-0.134535634428333,0.265896772288322,-0.0827171488401433
"141","X148",-0.125457190462672,0.283425003328746,-0.0559622366788215
"142","X149",-0.127269651576564,0.287700013688908,-0.0573079288463321
"143","X150",-0.121326196896012,0.30234328450168,-0.0480635762602446
"144","X151",0.282623583046157,0.124921368206551,0.0540793205631501
"145","X152",0.278814249816353,0.124417011799883,0.0529261755361255
"146","X153",0.267574298182052,0.157346740255579,0.0397871994654364
"147","X154",0.261622230363061,0.148295584100427,0.0517098011789794
"148","X155",0.263111429004306,0.15968119666688,0.0332354333176968
"149","X156",0.288808987225851,0.117912709411827,0.0195899056670908
"150","X157",0.294885957183082,0.111819312752594,0.0156199444619668
