"","cell_id","MDS1","MDS2"
"80","X80",-0.306391475644671,-0.124153322139746
"81","X81",-0.363736949690651,-0.0779845162099317
"82","X82",-0.36169918603385,-0.0824940344998067
"83","X83",-0.353262513679097,-0.0871367702214935
"84","X84",-0.332031368641726,-0.111151094731866
"85","X85",-0.336369715160642,-0.105783519310632
"86","X86",0.122165766028287,-0.045025683953196
"87","X87",0.121065203250568,-0.0469239281526142
"88","X88",0.121263832951236,-0.0488581833234869
"89","X89",0.134948553002338,-0.0473666302313149
"90","X90",0.135855489704903,-0.0483471877455186
"91","X91",-0.0447550266395456,-0.271615070038025
"92","X92",-0.0303831515545405,-0.285201561349088
"93","X93",-0.034418991101985,-0.288856948914377
"94","X94",-0.034418991101985,-0.288856948914377
"95","X95",-0.0404991875202979,-0.242056114089775
"96","X96",-0.034418991101985,-0.288856948914377
"97","X97",-0.0123636029118134,-0.326015418071027
"98","X98",-0.0138820818694118,-0.327397301766036
"99","X99",-0.0433858517705277,-0.289122740715877
"100","X100",0.0327207897514388,-0.274683166742678
"101","X101",0.0327207897514388,-0.274683166742678
"102","X102",0.0331932666653515,-0.275948812196792
"103","X103",0.0818968719058747,-0.21323892283467
"104","X104",0.0723610445672505,-0.222466760926743
"105","X105",-0.221954502141625,-0.117627255820191
"106","X106",-0.238359806569953,-0.12186405696451
"107","X107",-0.281302895243254,-0.123400141204551
"108","X108",-0.337853873980264,-0.100091538156701
"109","X109",-0.329457671316113,-0.113458645263451
"110","X110",-0.37790483631771,-0.0691768997628336
"111","X111",-0.381037469783379,-0.0688659989771699
"112","X112",-0.375578600453465,-0.0750855980474702
"113","X113",-0.37588981863146,-0.0722067899528484
"114","X114",-0.377177833245846,-0.071383276017697
"115","X115",0.157267230783021,-0.118906940375383
"116","X116",0.143491920842762,-0.134747317819327
"117","X117",0.13597044806983,-0.12423462827443
"118","X118",0.159943497419875,-0.139182551424047
"119","X119",0.137750975977944,-0.0453436247612725
"120","X120",0.167522352732943,-0.0512444765027939
"121","X121",0.0466419963591887,-0.309066862432815
"122","X122",0.0466419963591887,-0.309066862432815
"123","X123",0.0466419963591887,-0.309066862432815
"124","X124",0.0466419963591887,-0.309066862432815
"125","X125",-0.0303831515545405,-0.285201561349088
"126","X126",-0.0267168335636923,-0.187221992504726
"127","X127",-0.0303831515545405,-0.285201561349088
"128","X128",-0.034418991101985,-0.288856948914377
"129","X129",-0.034418991101985,-0.288856948914377
"130","X130",-0.034418991101985,-0.288856948914377
"131","X131",-0.0123636029118134,-0.326015418071027
"132","X132",-0.0108628366551013,-0.326779607084082
"133","X133",-0.0451003057990932,-0.282602577150288
"134","X134",0.0321663684615676,-0.271477282984493
"135","X135",0.0321663684615676,-0.271477282984493
"136","X136",0.0306822524279789,-0.272303571720137
"137","X137",0.080847465644841,-0.202634506854922
"138","X138",0.0743229437714521,-0.226926802486333
"139","X139",0.0703521346748707,-0.229417836528224
"140","X140",-0.222303235998668,-0.116773621366763
"141","X141",-0.24635741631779,-0.127829913960716
"142","X142",-0.30897884602916,-0.12563001223138
"143","X143",-0.365445407334604,-0.0739620278087901
"144","X144",-0.331117868299067,-0.113929061743047
"145","X145",-0.383759241282855,-0.0629757158676831
"146","X146",-0.390712597383129,-0.0683219455365411
"147","X147",-0.390775085592723,-0.0656076557887915
"148","X148",-0.391257133963185,-0.0652277850165955
"149","X149",-0.388974030943853,-0.0697200905477089
"150","X150",-0.388674891178963,-0.0683548193748593
"151","X151",0.176284081748626,-0.113876725745523
"152","X152",0.158726314155694,-0.174655745738941
"153","X153",0.15024843585721,-0.134673054138978
"154","X154",0.156328001492292,-0.129954911959627
"155","X155",0.128570210569075,-0.1233756439208
"156","X156",0.103945204533131,-0.0611418848139815
"157","X157",0.167667593788688,-0.0480772595430194
"158","X158",0.159646230510162,-0.0592144685617914
"159","X159",0.0546396857492204,-0.297469593935545
"160","X160",0.0484541296416446,-0.259479964087489
"161","X161",0.0489620955300109,-0.309986048326146
"162","X162",0.0506675578074363,-0.309894384159504
"163","X163",0.0506675578074363,-0.309894384159504
"164","X164",0.0526930807320203,-0.306172930512804
"165","X165",-0.0295457349872069,-0.285599851676966
"166","X166",-0.0263894030683499,-0.270374341606896
"167","X167",0.0490699692019215,-0.308466598582636
"168","X168",0.0490699692019216,-0.308466598582636
"169","X169",0.0600972430206179,-0.323412824094457
"170","X170",0.00831914361840757,-0.340139079598805
"171","X171",-0.0108628366551013,-0.326779607084082
"172","X172",-0.0405580556086452,-0.278034532604671
"173","X173",0.0160927000094073,-0.279089164307353
"174","X174",0.031290868059151,-0.272958070113408
"175","X175",0.0334500999304084,-0.286458713875049
"176","X176",0.0847109717843028,-0.215741860137602
"177","X177",0.0749647396862367,-0.234981597848721
"178","X178",0.0675729083547542,-0.23621905973769
