"","cell_id","MDS1","MDS2","MDS3"
"1","X1",-0.0517568691624336,0.221004938510768,-0.0630872948910206
"2","X2",-0.0545767997056726,0.277949018876587,-0.0849304703764417
"3","X3",-0.0345464326847091,0.251795471814102,-0.0752498580698105
"4","X4",-0.0345464326847091,0.251795471814102,-0.0752498580698105
"5","X5",-0.0558015271401775,0.279531031450253,-0.086702846943753
"6","X6",-0.0347664064849267,0.25351912472949,-0.0807257331636938
"7","X7",-0.0345464326847091,0.251795471814102,-0.0752498580698105
"8","X8",-0.0367857281733295,0.215853246025058,-0.0809242025391264
"9","X9",-0.0553611542662221,0.222515706487243,-0.0651141140050029
"10","X10",-0.0347664064849267,0.25351912472949,-0.0807257331636938
"11","X11",-0.0345464326847091,0.251795471814102,-0.0752498580698105
"12","X13",-0.024910196376929,0.183339854096906,0.0178158174909799
"13","X14",-0.0387507717646004,0.269262771394234,-0.0849786089851945
"14","X15",-0.0401609899903829,0.268285041224373,-0.0851902708158484
"15","X16",-0.137033688984183,0.268521865692944,-0.0932660206412385
"16","X19",-0.0592399640032182,0.281329173052434,-0.0802380943168802
"17","X20",-0.0586364286605963,0.3052284416324,-0.106941566591282
"18","X21",-0.118340141632417,0.238557303705194,-0.121500337274632
"19","X22",-0.137554482515177,0.279313330182817,-0.103620935425767
"20","X23",-0.137554482515177,0.279313330182817,-0.103620935425767
"21","X26",-0.0605599765917332,0.28812600028913,-0.0969146052878014
"22","X27",-0.0513175586700154,0.304494987976041,-0.0948264521325548
"23","X28",-0.142491250936622,0.282645360628529,-0.100537210703905
"24","X29",-0.130332365197093,0.289534463506729,-0.102549315885976
"25","X30",-0.130332365197093,0.289534463506729,-0.102549315885976
"26","X31",-0.144315618635549,0.265777495243709,-0.0652576034554791
"27","X33",-0.0605599765917332,0.28812600028913,-0.0969146052878014
"28","X34",-0.0529539830810933,0.310750063666289,-0.0996490752155292
"29","X35",-0.125973670858458,0.294512949543586,-0.109609910699383
"30","X36",-0.130332365197093,0.289534463506729,-0.102549315885976
"31","X37",-0.13678918519767,0.278172190664838,-0.085824759861744
"32","X38",-0.137965464558067,0.274323852375088,-0.0815177428034461
"33","X39",-0.141638663892136,0.262964258483297,-0.0676223569681443
"34","X40",-0.0379896638112175,0.233621804861577,-0.0438705118648126
"35","X46",-0.0458716787776176,0.263967760373589,-0.0721427816672814
"36","X47",-0.136197497210829,0.28683670890514,-0.0928571863647996
"37","X48",-0.138876251937162,0.283153486280253,-0.0899303093707691
"38","X49",-0.13678918519767,0.278172190664838,-0.085824759861744
"39","X50",-0.137965464558067,0.274323852375088,-0.0815177428034461
"40","X51",-0.0750863777671514,0.322917082371812,-0.062053583158501
"41","X52",-0.0866582300269296,0.31288136232473,-0.0624607270239027
"42","X58",-0.0349740619421544,0.249097407203656,-0.0592840229998146
"43","X59",-0.138013982216582,0.276336870179558,-0.0796953098702577
"44","X60",-0.13678918519767,0.278172190664838,-0.085824759861744
"45","X61",-0.136789185197669,0.278172190664838,-0.0858247598617441
"46","X62",-0.137965464558067,0.274323852375088,-0.0815177428034461
"47","X63",-0.0862111808237893,0.323381882084117,-0.0673504579334985
"48","X64",-0.0871483801449098,0.338626390067548,-0.0510160013041118
"49","X65",-0.0567804025422445,0.291126390461726,-0.0514450060748272
"50","X66",-0.115277947988746,0.358106269474086,-0.0531873032803782
"51","X67",0.303028268308738,0.0417959160329298,-0.161804411687041
"52","X76",-0.0583662810803687,0.258467354673627,-0.0461688974986799
"53","X77",-0.143826521669935,0.266306865995313,-0.0638947516057603
"54","X78",-0.142141608582092,0.269691921653945,-0.0721638653573704
"55","X79",-0.150361159871656,0.305414289073671,-0.0846381017150521
"56","X80",-0.148545710239585,0.311536260290194,-0.0784615888876579
"57","X81",-0.165439629498555,0.287409970535399,-0.0779743429268845
"58","X82",-0.14385317176609,0.279296694413656,-0.0711369383376998
"59","X83",-0.16335750979302,0.286525305287179,-0.0707555200750959
"60","X84",-0.186454437259147,0.304591059837341,-0.0248620373951449
"61","X85",-0.181029498083202,0.283652745927652,-0.0237315421886472
"62","X86",0.303028268308738,0.0417959160329298,-0.161804411687041
"63","X87",0.301638323180375,0.04244542468036,-0.16308346937596
"64","X88",0.301638323180375,0.0424454246803599,-0.16308346937596
"65","X89",0.306753677657481,0.043661266163665,-0.158212681984298
"66","X90",0.306753677657481,0.043661266163665,-0.158212681984298
"67","X105",-0.0598718661825396,0.252498826409466,-0.0467451971680653
"68","X106",-0.143826521669935,0.266306865995313,-0.0638947516057603
"69","X107",-0.153070709109023,0.306786239206986,-0.074541397252344
"70","X108",-0.145839355694891,0.312068061875125,-0.0853602085344722
"71","X109",-0.164724950890096,0.310716017525907,-0.0718400443361277
"72","X110",-0.167281995349238,0.287678157554496,-0.0715474266310674
"73","X111",-0.166405385344895,0.287438675745481,-0.0725410006058615
"74","X112",-0.182703073941335,0.281979269675998,-0.0266178431729542
"75","X113",-0.182703073941335,0.281979269675998,-0.0266178431729542
"76","X114",-0.188656406831132,0.278277211089634,-0.0155476344381822
"77","X115",0.304776606434162,0.0405714284814251,-0.157804743112892
"78","X116",0.29839685856069,0.0446268950055189,-0.161506383524732
"79","X117",0.302922298812517,0.0435290582561541,-0.158462626717685
"80","X118",0.303800478223325,0.0513234317928357,-0.15678724333636
"81","X119",0.302894069705497,0.0495201314151143,-0.160786941578633
"82","X120",0.311558146775443,0.0447394696562522,-0.140426407598893
"83","X140",-0.0596906572114161,0.264996234458332,-0.0504633896788252
"84","X141",-0.0327577221555308,0.250468990603976,-0.0504418336359902
