"","cell_id","MDS1","MDS2","MDS3"
"1","X1",-0.14932586897638,0.0411336950796002,-0.00606085882786375
"2","X2",-0.14932586897638,0.0411336950796002,-0.00606085882786375
"3","X3",-0.14932586897638,0.0411336950796002,-0.00606085882786376
"4","X4",-0.107745796474072,0.0620460441624256,-0.0184930682890559
"5","X5",-0.14932586897638,0.0411336950796002,-0.00606085882786375
"6","X6",-0.0620000786505994,0.0120403297685973,-0.00329925794517512
"7","X7",-0.0653795861877942,0.00759722769817365,-0.00293853924752409
"8","X8",-0.0653795861877942,0.00759722769817368,-0.0029385392475241
"9","X9",-0.14932586897638,0.0411336950796002,-0.00606085882786375
"10","X10",-0.14932586897638,0.0411336950796002,-0.00606085882786375
"11","X11",-0.0653795861877942,0.00759722769817367,-0.0029385392475241
"12","X12",-0.133195034841461,0.18163672123144,-0.252955215303855
"13","X13",-0.14932586897638,0.0411336950796002,-0.00606085882786375
"14","X14",-0.14932586897638,0.0411336950796001,-0.00606085882786372
"15","X15",-0.107745796474072,0.0620460441624257,-0.0184930682890559
"16","X16",-0.100792867587903,0.0913231529320696,-0.0551648502309779
"17","X17",-0.133205140562204,0.181516446238639,-0.253043807594509
"18","X18",-0.13320518513657,0.181515915180637,-0.253044198620959
"19","X19",-0.145140024977828,0.0500929613549347,-0.0336231520100295
"20","X20",-0.145082728805133,0.15999191011207,-0.035371406194567
"21","X21",-0.0927534276746449,0.103028930948346,-0.0371889215335763
"22","X22",-0.105479280781552,0.159936050199958,-0.0460655894772665
"23","X23",-0.189162432975944,0.0668483228540206,0.007489464639602
"24","X24",-0.0243377938735641,0.0151219990203915,-0.255772603082795
"25","X25",-0.133199640166681,0.181581944231084,-0.252995571182714
"26","X26",-0.143867498248228,0.13121463718093,-0.00545289688838117
"27","X27",-0.145410799669207,0.159980922207605,-0.0333148958223459
"28","X28",-0.0932948761753497,0.104582981664473,-0.0355283057222776
"29","X29",-0.124287904467778,0.120263343073751,-0.0103955193101208
"30","X30",-0.124287904467778,0.120263343073751,-0.0103955193101208
"31","X31",-0.141887902824,0.163507432712635,-0.017116728226901
"32","X32",-0.133205094988147,0.181516989200697,-0.253043407801524
"33","X33",-0.143867498248228,0.13121463718093,-0.00545289688838114
"34","X34",-0.153940073998976,0.164749785971838,-0.00780684055764977
"35","X35",-0.0932948761753497,0.104582981664473,-0.0355283057222776
"36","X36",-0.124287904467778,0.120263343073751,-0.0103955193101208
"37","X37",-0.167271758947107,0.145925963899213,-0.00641726784350599
"38","X38",-0.269415106213555,0.146375074921767,0.00622429276783706
"39","X39",-0.247999459771816,0.137413035339066,-0.00250776571385594
"40","X40",-0.253541183653146,0.144862361467034,-0.00130140854756192
"41","X41",0.0437372666956884,0.138878505141614,-0.295138206322848
