"","cell_id","MDS1","MDS2"
"1","X1",-0.149587395052826,-0.235736709168396
"2","X2",-0.198594977111423,-0.324914959002826
"3","X3",-0.198638841627552,-0.323684602863093
"4","X4",-0.158225724798243,-0.251916154346893
"5","X5",-0.201172127286791,-0.314157392650967
"6","X6",-0.201405503221689,-0.323641270966685
"7","X7",-0.185778176214476,-0.266276204521131
"8","X8",-0.15606371432717,-0.255862042247208
"9","X9",-0.200362656632333,-0.325801383625118
"10","X10",-0.222590011730897,-0.345372436820096
"11","X11",-0.205152064783705,-0.278479705319944
"12","X13",-0.178103294883421,-0.256627748675724
"13","X14",-0.219496957811358,-0.338228919216824
"14","X15",-0.208621823443889,-0.317007060922867
"15","X16",-0.211531817371181,-0.282123643609661
"16","X19",-0.202086861773121,-0.303143839070066
"17","X20",-0.215262365815367,-0.370138455628973
"18","X21",-0.223919848844262,-0.347117237411139
"19","X22",-0.220627240926128,-0.342568915051307
"20","X23",-0.211466489901026,-0.315663833983932
"21","X24",0.0133504317693388,-0.0476635377870862
"22","X26",-0.202393959634592,-0.306603399278331
"23","X27",-0.210738784429324,-0.384349166850046
"24","X28",-0.223733684535857,-0.356686588903364
"25","X29",-0.22191727330522,-0.351111790698534
"26","X30",-0.22259653201123,-0.331085903044376
"27","X31",-0.22031944044937,-0.307296560125949
"28","X33",-0.174325485918586,-0.316799430653701
"29","X34",-0.208382690418401,-0.383518749246212
"30","X35",-0.224666165929213,-0.347747136655643
"31","X36",-0.222565137657222,-0.322245432894985
"32","X37",-0.234253740082285,-0.335469338297828
"33","X38",-0.239777202554162,-0.331381125813483
"34","X39",-0.239905324492473,-0.333493058031798
"35","X40",-0.219239916154461,-0.288229770134348
"36","X41",0.00413880342736229,-0.0905562084189135
"37","X42",0.00906051003388608,-0.0768549523716138
"38","X43",0.00906051003388608,-0.0768549523716138
"39","X46",-0.210595475470585,-0.373533227375987
"40","X47",-0.210022114142756,-0.364591362621305
"41","X48",-0.23079955036933,-0.338614935671855
"42","X49",-0.234732961125033,-0.335251616438503
"43","X50",-0.230046660028698,-0.314574212687875
"44","X51",-0.223681381603152,-0.306624326875466
"45","X52",-0.228565221206128,-0.281475565113793
"46","X53",0.00323254095432232,-0.0905459727768871
"47","X54",0.00924236705759799,-0.0912709159021302
"48","X55",0.00942861140783213,-0.0482063928304717
"49","X56",0.0119562989451231,-0.0637315721275676
"50","X57",0.00906051003388608,-0.0768549523716138
"51","X58",-0.167221596514272,-0.371558324547143
"52","X59",-0.201240019041752,-0.386893121992264
"53","X60",-0.223994214810854,-0.318235043277932
"54","X61",-0.238456422584172,-0.322710830939272
"55","X62",-0.240991595674534,-0.308117013373768
"56","X63",-0.235473892448506,-0.299415598698079
"57","X64",-0.258170528751117,-0.311403143898816
"58","X65",-0.25777974808336,-0.311722038136042
"59","X66",-0.240197337781082,-0.288653225961838
"60","X67",0.310985811044884,-0.183454105805954
"61","X68",0.0220056289286113,-0.0549175462594452
"62","X69",0.0220056289286113,-0.0549175462594452
"63","X70",-0.00330106735015644,-0.110385179852166
"64","X71",-0.00386107947782325,-0.0704109550071451
"65","X72",-0.00386107947782325,-0.0704109550071451
"66","X73",0.0106125304990948,-0.0380174161008152
"67","X74",0.00510727594957812,-0.0373817547492892
"68","X75",0.0125811091151884,-0.063324895604311
"69","X76",-0.166565256612898,-0.341736988220194
"70","X77",-0.20321572603011,-0.387768933572158
"71","X78",-0.222668357466263,-0.341600368583117
"72","X79",-0.235255109442152,-0.336401629804112
"73","X80",-0.239849467145932,-0.306355557599586
"74","X81",-0.244403803326199,-0.292824182347385
"75","X82",-0.254143000817109,-0.302651712085771
"76","X83",-0.270244452777118,-0.250080696595304
"77","X84",-0.220775724186485,-0.175823992077826
"78","X85",-0.220938929572576,-0.185029967107217
"79","X86",0.311164125937012,-0.186563586420086
"80","X87",0.307521733194169,-0.18576669954341
"81","X88",0.224082174686837,-0.153751940791064
"82","X89",0.239954189668273,-0.180997512255156
"83","X90",0.239717394314879,-0.179814682698112
"84","X91",0.0108187654488638,-0.0635799044475221
"85","X92",0.023209321968418,-0.0669140987333494
"86","X93",0.0176577419855763,-0.0667042101791492
"87","X94",0.0202179133373767,-0.0689261522048967
"88","X95",0.0118060032637604,-0.0617188299975928
"89","X96",0.00272027577505049,-0.0891518442185202
"90","X97",0.0145386170158122,-0.0720807765094416
"91","X98",-0.00408298719892932,-0.109975949183133
"92","X99",0.0181626783695524,-0.0559185648384478
"93","X100",0.00761406666326825,-0.0718365600520414
"94","X101",0.00763080612136287,-0.0339346324119863
"95","X102",0.0106125304990948,-0.0380174161008152
"96","X103",0.0198917303357945,-0.0559526056758064
"97","X104",0.00142658036679559,-0.108771982662762
"98","X105",-0.176239069147857,-0.314231602020191
"99","X106",-0.219535421645638,-0.34980986770696
"100","X107",-0.208742009584198,-0.324216960692789
"101","X108",-0.228197022218132,-0.364133228513416
"102","X109",-0.248324157516116,-0.302989041275904
"103","X110",-0.238655570659648,-0.290474883909904
"104","X111",-0.246860545489631,-0.292246373280492
"105","X112",-0.213280714647607,-0.177261148931971
"106","X113",-0.220011610845005,-0.181556553298735
"107","X114",-0.22971961952519,-0.192007626827889
"108","X115",0.30877105415727,-0.212971424017018
"109","X116",0.199176552050867,-0.171216242748958
"110","X117",0.216050716178062,-0.178387114608292
"111","X118",0.223348404718648,-0.183986989318716
"112","X119",0.230264791949011,-0.181014195447423
"113","X120",0.223674598741034,-0.167666374342356
"114","X121",-0.00362523319684951,-0.109171597200308
"115","X122",0.00469721335095126,-0.0621291958691301
"116","X123",0.000426401542650167,-0.0526925488202656
"117","X124",0.00421992593464571,-0.0475951675640799
"118","X125",0.00421992593464571,-0.0475951675640799
"119","X126",-0.00168570353665751,-0.0482306826506231
"120","X127",0.00127304876588171,-0.0470220806942756
"121","X128",0.00100211541138598,-0.0476351410262972
"122","X129",-0.00105699307708012,-0.0702785743394471
"123","X130",2.65698376186233e-05,-0.110020148972409
"124","X131",2.65698376186233e-05,-0.110020148972409
"125","X132",-0.00419450513815303,-0.108917627413158
"126","X133",0.00403631424143254,-0.0965666370099158
"127","X134",0.00793994342592877,-0.0718711774287037
"128","X135",0.00765768875399403,-0.0334926389225757
"129","X136",0.0255593755620687,-0.0504322201906944
"130","X137",0.00460494565739132,-0.0907479902283213
"131","X138",0.00287908039346908,-0.0996273798945325
"132","X139",0.00432837364792497,-0.132933837762276
"133","X140",-0.173136006446929,-0.29758170956842
"134","X141",-0.204994500957805,-0.361261380417433
"135","X142",-0.221142135287711,-0.396601154205304
"136","X143",-0.227846369548314,-0.387779210969984
"137","X144",-0.238493879352457,-0.296181928164081
"138","X145",-0.239506863836237,-0.291778478440848
"139","X146",-0.240867621796258,-0.288775039538124
"140","X147",-0.217130888253763,-0.177290289560018
"141","X148",-0.225628648198302,-0.182096062556634
"142","X149",-0.22813904698965,-0.18757456962917
"143","X150",-0.237040472607891,-0.196626108397575
"144","X151",0.223822914085019,-0.190081321483804
"145","X152",0.218726561584724,-0.188094396814615
"146","X153",0.204067340121235,-0.208240105992125
"147","X154",0.197121136101387,-0.202323071804124
"148","X155",0.199234968406783,-0.206545123728459
"149","X156",0.235480081691438,-0.174904420202817
"150","X157",0.244139063824956,-0.170967048392499
"151","X158",0.302712237478397,-0.202718317736596
"152","X159",0.00883465939776302,-0.0899996701442118
"153","X160",0.00735016747351897,-0.0693468975963253
"154","X161",0.00479281622733176,-0.0474722317002291
"155","X162",0.00213392161103601,-0.04688500923146
"156","X163",-0.000792322072097708,-0.047680438069648
"157","X164",-0.000792322072097708,-0.047680438069648
"158","X165",-0.000792322072097708,-0.047680438069648
"159","X166",0.0186297482512754,-0.0687852488090235
"160","X167",0.00522199648100689,-0.087114825101653
"161","X168",2.65698376186233e-05,-0.110020148972409
"162","X169",0.00154216192728721,-0.105323815866407
"163","X170",0.000161169007897434,-0.110235163259081
"164","X171",0.00194284690604666,-0.111333789376717
"165","X172",0.00599629905130045,-0.127505304057007
