"","cell_id","MDS1","MDS2","MDS3"
"1","X67",-0.100800701943092,0.37113040807261,-0.224655672657142
"2","X86",-0.0770040154394517,0.347490463157739,-0.189424338562092
"3","X87",-0.0819969791181933,0.288104399865535,-0.143865190993173
"4","X88",-0.0770040154394517,0.34749046315774,-0.189424338562092
"5","X89",-0.363091276411075,0.0199724644703527,-0.100805516859223
"6","X90",-0.355428166550895,0.00135696164944883,-0.148823988155489
"7","X115",-0.0770040154394517,0.34749046315774,-0.189424338562092
"8","X116",-0.0635147996129999,0.208525179775272,-0.0468039476174348
"9","X117",-0.0635147996129999,0.208525179775272,-0.0468039476174348
"10","X118",-0.275338300227788,0.00708291176938241,-0.064892465883416
"11","X119",-0.361001183519096,-0.00352796029432218,-0.142035593620036
"12","X120",-0.355428166550895,0.00135696164944882,-0.14882398815549
"13","X151",-0.0770040154394517,0.34749046315774,-0.189424338562092
"14","X152",-0.0819969791181933,0.288104399865535,-0.143865190993173
"15","X153",-0.216535764972943,-0.00968940976580378,-0.0233754820453716
"16","X154",-0.216535764972943,-0.00968940976580377,-0.0233754820453716
"17","X155",-0.287411176784381,-0.00680922048581426,0.0540471864782417
"18","X156",-0.355803011251712,0.0525371693438286,-0.0751183912038459
"19","X157",-0.368050860347292,0.0455094583845891,-0.144050393879986
"20","X158",-0.0133130736248961,0.485356850379175,-0.189754465512419
"21","X190",-0.0281388210765396,0.128119503930954,0.00349745856823244
"22","X191",-0.0635147996129999,0.208525179775272,-0.0468039476174348
"23","X192",-0.272127312895061,0.0120687121983269,-0.0422492601027646
"24","X193",-0.216535764972943,-0.00968940976580377,-0.0233754820453716
"25","X194",-0.321528794017567,0.0359021359776521,-0.0749340801936249
"26","X195",-0.309070788746186,-0.0207398151289243,0.13240185189367
"27","X196",-0.374528706133864,0.0246419650638225,-0.145823516705057
"28","X197",-0.0126444987141663,0.483975247527941,-0.194965670555046
"29","X229",-0.0281388210765396,0.128119503930954,0.00349745856823245
"30","X230",-0.0281388210765396,0.128119503930954,0.00349745856823245
"31","X231",-0.0619953737160497,0.211484828646469,-0.0028841542283708
"32","X232",-0.0302814839757476,0.127164384531882,0.0256959182142569
"33","X233",-0.215591638201527,-0.000904202444198909,-0.00340875562631458
"34","X234",-0.298458608413604,-0.0477818467339062,0.158548457697474
"35","X235",-0.354354768929174,0.117237782352401,-0.107088659031471
"36","X236",-0.355903710497496,0.116946564476949,-0.114780923133275
"37","X237",-0.05296700327805,0.482660755421458,-0.163736421901189
"38","X238",-0.094464757513283,0.449508618251182,-0.151184773524865
"39","X270",-0.0281388210765396,0.128119503930954,0.00349745856823246
"40","X271",-0.270453460287523,0.0168804180078265,-0.0496081478027971
"41","X272",-0.270453460287523,0.0168804180078266,-0.0496081478027972
"42","X273",-0.0302814839757476,0.127164384531882,0.0256959182142569
"43","X274",-0.0302814839757476,0.127164384531882,0.0256959182142569
"44","X275",-0.270453460287523,0.0168804180078266,-0.0496081478027972
"45","X276",-0.344033669709457,0.0814719557064648,-0.0840646786700217
"46","X277",-0.355232573256168,0.116484775110345,-0.110304003413093
"47","X278",-0.05296700327805,0.482660755421458,-0.163736421901189
"48","X279",-0.100549452743337,0.447825176543125,-0.147840317270402
"49","X280",-0.133433292188903,0.343936977536566,-0.106602833112658
"50","X281",-0.0218818550346338,0.117701209257027,-0.00580713914370469
"51","X282",-0.0218818550346338,0.117701209257027,-0.00580713914370468
"52","X316",-0.218189550712944,-0.00483102234456021,-0.0175128062215569
"53","X317",-0.270453460287523,0.0168804180078266,-0.0496081478027972
"54","X318",-0.270453460287523,0.0168804180078266,-0.0496081478027971
"55","X319",-0.0863690702698111,0.200124877105061,0.0353426033891255
"56","X320",-0.0863690702698111,0.200124877105061,0.0353426033891255
"57","X321",-0.0863690702698111,0.200124877105061,0.0353426033891255
"58","X322",-0.315917664972289,0.0489665965919254,-0.063801559132922
"59","X323",-0.356118819759148,0.114583518471722,-0.105757846649175
"60","X324",-0.356118819759148,0.114583518471722,-0.105757846649175
"61","X325",-0.14880102844269,0.376897555722818,-0.143274322827431
"62","X326",-0.10163322179132,0.286802019665072,-0.0163750504260766
"63","X327",-0.0218818550346338,0.117701209257027,-0.0058071391437047
"64","X328",-0.0218818550346338,0.117701209257027,-0.00580713914370469
"65","X362",-0.270014406270494,0.0215097795313645,-0.0199479943213468
"66","X363",-0.285915540130349,0.00407025053324339,0.040034198776474
"67","X364",-0.290772776270992,0.0849006766801634,-0.00555509326979493
"68","X365",-0.118525545659017,0.273187799425341,0.0655908676425924
"69","X366",-0.181438481526023,0.372388304633264,0.0421608258575731
"70","X367",-0.279138930018814,0.0667678255776034,0.085171613703166
"71","X368",-0.292235158987203,0.0728184131693061,0.160176923304613
"72","X369",-0.319926624621044,0.172296279823881,-0.0481783608239495
"73","X370",-0.349692993039421,0.0943178666418761,-0.10661239430768
"74","X371",-0.103490057620327,0.483215654743559,0.00434883626330567
"75","X372",-0.0218818550346338,0.117701209257027,-0.0058071391437047
"76","X373",-0.0218818550346338,0.117701209257027,-0.00580713914370468
"77","X405",-0.218189550712944,-0.00483102234456022,-0.0175128062215569
"78","X406",-0.270014406270494,0.0215097795313645,-0.0199479943213468
"79","X407",-0.257315769400105,0.0394418016350068,0.0658451111429882
"80","X408",-0.118525545659017,0.273187799425341,0.0655908676425924
"81","X409",-0.149545133352096,0.33539808753403,0.0590551929635
"82","X410",-0.181438481526023,0.372388304633264,0.0421608258575731
"83","X411",-0.292235158987203,0.0728184131693061,0.160176923304613
"84","X412",-0.292235158987203,0.0728184131693061,0.160176923304613
"85","X413",-0.302961855656701,0.0677443788795746,0.188288204053935
"86","X414",-0.312497741774865,0.195544820037341,-0.0214231698919452
"87","X415",-0.0950600234860416,0.486592802080228,-0.00165647726674679
"88","X416",-0.107190637217092,0.476786051835271,0.00911672199215844
"89","X417",-0.0218818550346338,0.117701209257027,-0.00580713914370469
"90","X418",-0.0218818550346338,0.117701209257027,-0.00580713914370468
"91","X419",-0.0218818550346338,0.117701209257027,-0.00580713914370471
"92","X448",-0.283360118838041,-0.0187010498933555,0.083311708847528
"93","X449",-0.257315769400105,0.0394418016350068,0.0658451111429882
"94","X450",-0.257315769400105,0.0394418016350068,0.0658451111429882
"95","X451",-0.149545133352096,0.33539808753403,0.0590551929635
"96","X452",-0.149545133352096,0.33539808753403,0.0590551929635
"97","X453",-0.165675890510245,0.409180079138136,0.0318751570753939
"98","X454",-0.292235158987203,0.0728184131693061,0.160176923304613
"99","X455",-0.292235158987203,0.0728184131693061,0.160176923304613
"100","X456",-0.136877130455731,0.44373153286875,0.0345895767279327
"101","X457",-0.0951910559337336,0.486128864167261,0.00533240551465051
"102","X458",-0.0939944729765034,0.486950708507259,-0.00803570199454828
"103","X459",-0.119434764079311,0.472126492505561,0.0136404640261983
"104","X460",-0.150626046060957,0.336089398333276,0.0356250967923072
"105","X461",-0.0218818550346338,0.117701209257027,-0.00580713914370465
"106","X462",-0.0218818550346338,0.117701209257027,-0.0058071391437047
"107","X463",-0.0218818550346338,0.117701209257027,-0.00580713914370465
"108","X494",-0.298497004440921,0.0724337552927118,0.00105577515879049
"109","X495",-0.278933053640494,0.0322631075384304,0.142795098722088
"110","X496",-0.253331643146728,0.0356909262250896,0.0880008102045696
"111","X497",-0.174476297440284,0.397133179500347,0.0890470485260878
"112","X498",-0.144396527182929,0.428789205224818,0.108769148321365
"113","X499",-0.140436314493184,0.435377816161954,0.0828666388837942
"114","X500",-0.140436314493184,0.435377816161954,0.0828666388837942
"115","X501",-0.134324925613987,0.448694651658653,0.124635279351725
"116","X502",-0.124548443022566,0.465945708892534,0.0822552191657791
"117","X503",-0.118137756322691,0.471523497187858,0.029735020668878
"118","X504",-0.131809943344658,0.446446058169823,0.0165956230946782
"119","X505",-0.286343518533434,0.0949565344310969,0.156346599335426
"120","X506",-0.150626046060957,0.336089398333276,0.0356250967923072
"121","X507",-0.102777999474223,0.282573047975685,0.0425569451287556
"122","X508",-0.0218818550346338,0.117701209257027,-0.00580713914370469
"123","X509",-0.0218818550346338,0.117701209257027,-0.00580713914370457
"124","X537",-0.259278689897708,0.0125879710343363,0.106962174771332
"125","X538",-0.273335708048801,0.0350643274757071,0.139983442581736
"126","X539",-0.140186354810957,0.401753968525214,0.134759910458108
"127","X540",-0.1339831633824,0.411028716178063,0.108183601904692
"128","X541",-0.0946180814446475,0.449843171672137,0.0990601913160111
"129","X542",-0.128098295925562,0.45486083449558,0.122931603898705
"130","X543",-0.118271740056785,0.462180972804685,0.111885427323997
"131","X544",-0.118271740056785,0.462180972804685,0.111885427323997
"132","X545",-0.116371939106883,0.463150777918901,0.106726194947968
"133","X546",-0.111496448937742,0.467504520349513,0.094903535021587
"134","X547",-0.289491605469064,0.116503872638122,0.164707242000791
"135","X548",-0.286343518533434,0.0949565344310969,0.156346599335426
"136","X549",-0.150626046060957,0.336089398333276,0.0356250967923071
