"","cell_id","MDS1","MDS2"
"130","X543",-0.255245694195934,-0.432376987404334
"131","X544",-0.255245694195934,-0.432376987404334
"132","X545",-0.254069296785617,-0.432120901114942
"133","X546",-0.249512024332664,-0.435400013359113
"134","X547",-0.332814554368538,-0.0808103272596324
"135","X548",-0.325358905965648,-0.0704799665565024
"136","X549",-0.196705209316795,-0.276899931679807
"137","X550",-0.196705209316795,-0.276899931679807
"138","X551",-0.0364355676836843,-0.0940742982014471
"139","X576",-0.234395644661525,-0.36290817928293
"140","X577",-0.21496823281534,-0.416029604811752
"141","X578",-0.232032164664287,-0.365036676950366
"142","X579",-0.218512802868203,-0.414759077455985
"143","X580",-0.228791598425917,-0.452006451745538
"144","X581",-0.221407570213265,-0.458624120969996
"145","X582",-0.254069296785617,-0.432120901114942
"146","X583",-0.254069296785617,-0.432120901114942
"147","X584",-0.249512024332664,-0.435400013359113
"148","X585",-0.337207605462865,-0.100569878079629
"149","X586",-0.325358905965648,-0.0704799665565024
"150","X587",-0.196705209316795,-0.276899931679807
"151","X588",-0.196705209316795,-0.276899931679807
"152","X613",-0.234395644661525,-0.36290817928293
"153","X614",-0.226678515323468,-0.366050479899841
"154","X615",-0.208690065851785,-0.418346098102678
"155","X616",-0.226446104023692,-0.368053706996236
"156","X617",-0.214444354850441,-0.417956608183914
"157","X618",-0.220593103556154,-0.459744722450292
"158","X619",-0.225338284826345,-0.454654960338073
"159","X620",-0.248834955299532,-0.43724348833997
"160","X621",-0.247833622373641,-0.438497308826449
"161","X622",-0.348770087358739,-0.102558798992667
"162","X623",-0.349748710967802,-0.0981001346426963
"163","X624",-0.241294540970361,-0.315997958785286
"164","X625",-0.196402973641307,-0.282854669198542
"165","X647",-0.229392794156353,-0.365656409154177
"166","X648",-0.218352935783621,-0.370592250201501
"167","X649",-0.22156388296297,-0.368737511189339
"168","X650",-0.22156388296297,-0.368737511189339
"169","X651",-0.206961560945845,-0.420911924297039
"170","X652",-0.212602413062724,-0.44979015839685
"171","X653",-0.215307844787941,-0.462504581130605
"172","X654",-0.21612780561393,-0.415323758057929
"173","X655",-0.250998917121357,-0.435662025564949
"174","X656",-0.353944429945732,-0.112618704118287
"175","X657",-0.362673607757836,-0.102309163976748
"176","X658",-0.321492269627047,-0.0900776437062202
"177","X659",-0.196402973641307,-0.282854669198542
"178","X684",-0.229392794156353,-0.365656409154177
