"","cell_id","SRic","FRic","SES.FRic","FDis"
"44","X51",15,0.00419033657102739,-1.42507570195061,0.313139387359974
"45","X52",13,0.00328711585525708,-1.13277018086969,0.332949450048481
"46","X53",8,0.00193295717010845,-0.747639956263163,0.312234684550197
"47","X54",9,0.00193295717010845,-0.938811863933462,0.289630013844031
"48","X56",5,0.000462166611064103,-0.213574066375398,0.373377809626206
"49","X57",7,0.00143781965505209,-0.601693965766476,0.324915049604496
"50","X58",24,0.00536018568068764,-1.77780865589857,0.288645299126013
"51","X59",24,0.0136206888310584,-1.9235844147903,0.308524803608937
"52","X60",16,0.0151212791091888,-0.979026730837772,0.370858491323276
"53","X61",21,0.0183915257682985,-1.37996971563535,0.340506662280287
"54","X62",18,0.0133565695086905,-1.37686949964241,0.32768118241223
"55","X63",19,0.00568261012417494,-1.62126055889417,0.36710869805315
"56","X64",25,0.00657347425713642,-2.29841640533622,0.348735784651662
"57","X65",25,0.00613677253763094,-1.978118950386,0.368656067680645
"58","X66",21,0.00495109302221483,-1.73659348590205,0.377773952332002
"59","X67",26,0.0158041440998853,-1.72799631828755,0.31477345740163
"60","X68",6,1.79174574663473e-05,-0.664319429462591,0.226572398507933
"61","X69",6,1.79174574663473e-05,-0.661029110771695,0.226572398507933
"62","X70",12,0.00595240881339677,-1.11944488795813,0.346254885198914
"63","X71",9,0.00591590895453705,-0.470082567108777,0.332905249923644
"64","X72",9,0.00591590895453705,-0.512810128417191,0.332905249923644
"65","X75",6,0.000693613222219759,-0.574338839783636,0.347249733056186
"66","X76",18,0.0028396908973247,-1.72321599565665,0.280206260011445
"67","X77",25,0.0172534993304508,-1.74854200474195,0.291139675482761
"68","X78",18,0.015080652177143,-1.05331709932152,0.352073929957611
"69","X79",21,0.0183963537090803,-1.34049652675216,0.347761797707968
"70","X80",19,0.0152613035868323,-1.24355789769475,0.358437303296561
"71","X81",19,0.00613640333515488,-1.56254911547287,0.371792975847692
"72","X82",23,0.00556442205694215,-1.69723878936709,0.35165353104429
"73","X83",18,0.0252187913111406,-0.780624229947217,0.397209401495167
"74","X84",24,0.0675150716625743,-0.343942316195451,0.425685354698908
"75","X85",29,0.0679653916970937,-0.51609094783682,0.406027338752922
"76","X86",29,0.0152964389895982,-1.99254702197465,0.298064225118543
"77","X87",26,0.0164841392028291,-1.70669516913635,0.29835103798179
"78","X88",27,0.0201429779500383,-1.57269806968996,0.304623291732466
"79","X89",32,0.040565237774036,-1.42347989927987,0.356501821815883
